transaction_id,transaction_date,customer_id,product_id,quantity
TRANS000482,2024-03-01,CUST0817,PROD027,1.0
TRANS000483,2024-02-27,CUST0862,PROD027,4.0
TRANS000484,2024-02-16,CUST0725,PROD015,4.0
TRANS000485,2024-03-06,CUST0159,PROD008,4.0
TRANS000486,2024-03-16,CUST0954,PROD007,1.0
TRANS000487,2024-01-14,CUST0957,PROD047,1.0
TRANS000488,2024-02-27,CUST0024,PROD046,3.0
TRANS000489,2024-03-05,CUST0404,PROD040,4.0
TRANS000490,2024-01-29,CUST0805,PROD012,2.0
TRANS000491,2024-03-19,CUST0516,PROD013,3.0
TRANS000492,2024-01-06,CUST0732,PROD043,1.0
TRANS000493,2024-03-25,CUST0364,PROD017,2.0
TRANS000494,2024-03-07,CUST0382,PROD017,1.0
TRANS000495,2024-02-08,CUST0532,PROD036,2.0
TRANS000496,2024-02-28,CUST0956,PROD021,3.0
TRANS000497,2024-03-23,CUST0152,PROD008,2.0
TRANS000498,2024-01-04,CUST0562,PROD005,3.0
TRANS000499,2024-01-08,CUST0689,PROD026,1.0
TRANS000500,2024-03-02,CUST0947,PROD016,2.0
TRANS000501,2024-02-21,CUST0608,PROD036,4.0
TRANS000502,2024-02-24,CUST0617,PROD028,4.0
TRANS000503,2024-03-28,CUST0420,PROD029,1.0
TRANS000504,2024-01-14,CUST0250,PROD047,2.0
TRANS000505,2024-03-03,CUST0117,PROD012,4.0
TRANS000506,2024-02-26,CUST0866,PROD037,3.0
TRANS000507,2024-01-10,CUST0512,PROD030,2.0
TRANS000508,2024-01-11,CUST0740,PROD023,2.0
TRANS000509,2024-02-11,CUST0578,PROD016,4.0
TRANS000510,2024-03-18,CUST0335,PROD014,3.0
TRANS000511,2024-01-19,CUST0418,PROD010,3.0
TRANS000512,2024-01-09,CUST0932,PROD007,3.0
TRANS000513,2024-01-17,CUST0774,PROD045,2.0
TRANS000514,2024-02-05,CUST0295,PROD037,1.0
TRANS000515,2024-03-20,CUST0938,PROD029,2.0
TRANS000516,2024-03-22,CUST0755,PROD003,2.0
TRANS000517,2024-03-15,CUST0371,PROD015,4.0
TRANS000518,2024-03-11,CUST0186,PROD036,1.0
TRANS000519,2024-02-11,CUST0246,PROD047,3.0
TRANS000520,2024-02-18,CUST0637,PROD046,4.0
TRANS000521,2024-03-17,CUST0268,PROD019,2.0
TRANS000522,2024-03-08,CUST0643,PROD013,1.0
TRANS000523,2024-02-07,CUST0237,PROD042,3.0
TRANS000524,2024-02-28,CUST0530,PROD021,3.0
TRANS000525,2024-03-05,CUST0552,PROD037,2.0
TRANS000526,2024-03-18,CUST0021,PROD027,3.0
TRANS000527,2024-02-25,CUST0911,PROD029,3.0
TRANS000528,2024-01-13,CUST0737,PROD020,1.0
TRANS000529,2024-03-30,CUST0867,PROD025,4.0
TRANS000530,2024-01-15,CUST0794,PROD006,1.0
TRANS000531,2024-03-24,CUST0520,PROD036,4.0
TRANS000532,2024-03-24,CUST0100,PROD002,4.0
TRANS000533,2024-03-11,CUST0752,PROD022,4.0
TRANS000534,2024-01-28,CUST0478,PROD032,3.0
TRANS000535,2024-02-25,CUST0599,PROD016,1.0
TRANS000536,2024-02-27,CUST0298,PROD018,3.0
TRANS000537,2024-01-30,CUST0940,PROD005,2.0
TRANS000538,2024-02-22,CUST0526,PROD036,1.0
TRANS000539,2024-02-13,CUST0334,PROD030,4.0
TRANS000540,2024-02-28,CUST0002,PROD045,3.0
TRANS000541,,CUST0375,PROD019,3.0
TRANS000542,2024-02-23,CUST0293,PROD023,1.0
TRANS000543,2024-01-13,CUST0837,PROD034,1.0
TRANS000544,2024-02-10,CUST0934,PROD013,4.0
TRANS000545,2024-02-24,CUST0553,PROD043,4.0
TRANS000546,2024-02-10,CUST0318,PROD029,2.0
TRANS000547,2024-03-26,CUST0502,PROD036,4.0
TRANS000548,2024-02-02,CUST0828,PROD022,3.0
TRANS000549,2024-02-17,CUST0381,PROD047,2.0
TRANS000550,2024-01-20,CUST0623,PROD036,2.0
TRANS000551,2024-03-28,CUST0014,PROD009,2.0
TRANS000552,2024-03-01,CUST0504,PROD039,1.0
TRANS000553,2024-01-09,CUST0231,PROD019,4.0
TRANS000554,2024-01-12,CUST0985,PROD038,2.0
TRANS000555,2024-01-11,CUST0084,PROD006,1.0
TRANS000556,2024-01-12,CUST0130,PROD047,1.0
TRANS000557,2024-02-25,CUST0743,PROD015,2.0
TRANS000558,2024-01-13,CUST0838,PROD020,2.0
TRANS000559,2024-02-17,CUST0145,PROD009,3.0
TRANS000560,2024-01-17,CUST0891,PROD032,2.0
TRANS000561,2024-03-12,CUST0857,PROD004,3.0
TRANS000562,2024-01-08,CUST0028,PROD050,2.0
TRANS000563,2024-03-16,CUST0066,PROD018,2.0
TRANS000564,2024-03-12,CUST0163,PROD005,4.0
TRANS000565,2024-03-12,CUST0229,PROD020,2.0
TRANS000566,2024-02-12,CUST0261,PROD023,2.0
TRANS000567,2024-03-26,CUST0449,PROD011,3.0
TRANS000568,2024-01-16,CUST0424,PROD037,3.0
TRANS000569,2024-02-22,CUST0460,PROD022,4.0
TRANS000570,2024-02-15,CUST0952,PROD004,2.0
TRANS000571,2024-03-26,CUST0676,PROD029,2.0
TRANS000572,2024-02-24,CUST0301,PROD044,3.0
TRANS000573,2024-01-07,CUST0919,PROD034,1.0
TRANS000574,2024-02-06,CUST0303,PROD013,1.0
TRANS000575,2024-03-17,CUST0287,PROD042,1.0
TRANS000576,2024-02-09,CUST0395,PROD009,3.0
TRANS000577,2024-02-15,CUST0010,PROD042,3.0
TRANS000578,2024-01-14,CUST0707,PROD031,1.0
TRANS000579,2024-03-14,CUST0630,PROD007,1.0
TRANS000580,2024-03-05,CUST0270,PROD004,2.0
TRANS000581,2024-01-28,CUST0592,PROD019,3.0
TRANS000582,2024-01-20,CUST0970,PROD042,3.0
TRANS000583,2024-03-25,CUST0605,PROD030,
TRANS000584,2024-03-02,CUST0778,PROD031,1.0
TRANS000585,2024-01-29,CUST0844,PROD035,4.0
TRANS000586,2024-01-14,CUST0862,PROD021,3.0
TRANS000587,2024-02-14,CUST0361,PROD031,4.0
TRANS000588,2024-03-12,CUST0257,PROD019,2.0
TRANS000589,2024-02-17,CUST0133,PROD031,4.0
TRANS000590,2024-01-15,CUST0276,PROD032,1.0
TRANS000591,2024-02-05,CUST0776,PROD002,3.0
TRANS000592,2024-03-14,CUST0683,PROD010,3.0
TRANS000593,2024-01-29,CUST0972,PROD002,4.0
TRANS000594,2024-02-24,CUST0513,PROD002,4.0
TRANS000595,2024-03-12,CUST0313,PROD024,2.0
TRANS000596,2024-03-20,CUST0576,PROD017,2.0
TRANS000597,2024-03-19,CUST0886,PROD032,1.0
TRANS000598,2024-03-27,CUST0980,PROD016,1.0
TRANS000599,2024-03-23,CUST0284,PROD016,1.0
TRANS000600,2024-03-12,CUST0121,PROD046,4.0
TRANS000601,2024-01-04,CUST0107,PROD039,4.0
TRANS000602,2024-03-18,CUST0933,PROD031,3.0
TRANS000603,2024-03-25,CUST0687,PROD043,1.0
TRANS000604,2024-03-29,CUST0997,PROD024,4.0
TRANS000605,2024-02-04,CUST0204,PROD001,3.0
TRANS000606,2024-01-04,CUST0165,PROD011,1.0
TRANS000607,2024-01-24,CUST0305,PROD021,2.0
TRANS000608,2024-02-04,CUST0497,PROD004,2.0
TRANS000609,2024-03-30,CUST0632,PROD007,4.0
TRANS000610,2024-02-09,CUST0556,PROD026,3.0
TRANS000611,2024-02-13,CUST0824,PROD047,2.0
TRANS000612,2024-02-14,CUST0156,PROD050,3.0
TRANS000613,2024-01-01,CUST0367,PROD012,3.0
TRANS000614,2024-01-24,CUST0719,PROD031,2.0
TRANS000615,2024-01-19,CUST0902,PROD017,3.0
TRANS000616,2024-03-13,CUST0620,PROD033,2.0
TRANS000617,2024-03-25,CUST0251,PROD011,4.0
TRANS000618,2024-02-21,CUST0957,PROD028,1.0
TRANS000619,2024-01-09,CUST0916,PROD032,1.0
TRANS000620,2024-01-19,CUST0882,PROD001,4.0
TRANS000621,2024-03-22,CUST0334,PROD047,2.0
TRANS000622,2024-01-04,CUST0642,PROD028,2.0
TRANS000623,2024-01-12,CUST0969,PROD042,2.0
TRANS000624,2024-03-08,CUST0511,PROD007,2.0
TRANS000625,2024-01-28,CUST0293,PROD002,4.0
TRANS000626,2024-02-18,CUST0020,PROD042,1.0
TRANS000627,2024-02-23,CUST0282,PROD024,3.0
TRANS000628,2024-02-28,CUST0797,PROD004,3.0
TRANS000629,2024-02-13,CUST0001,PROD044,1.0
TRANS000630,2024-01-21,CUST0119,PROD019,4.0
TRANS000631,2024-02-17,CUST0035,PROD026,3.0
TRANS000632,2024-02-09,CUST0198,PROD011,1.0
TRANS000633,2024-02-11,CUST0485,PROD040,4.0
TRANS000634,2024-03-13,CUST0757,PROD050,3.0
TRANS000635,2024-03-17,CUST0059,PROD043,2.0
TRANS000636,2024-01-11,CUST0837,PROD011,2.0
TRANS000637,2024-01-07,CUST0161,PROD045,4.0
TRANS000638,2024-01-20,CUST0691,PROD003,2.0
TRANS000639,2024-01-21,CUST0206,PROD012,4.0
TRANS000640,2024-03-20,CUST0012,PROD003,1.0
TRANS000641,2024-01-07,CUST0490,PROD042,1.0
TRANS000642,2024-03-27,CUST0276,PROD027,3.0
TRANS000643,2024-01-11,CUST0693,PROD049,4.0
TRANS000644,2024-02-04,CUST0242,PROD002,3.0
TRANS000645,2024-02-26,CUST0216,PROD049,3.0
TRANS000646,2024-03-25,CUST0251,PROD016,1.0
TRANS000647,2024-02-24,CUST0811,PROD002,3.0
TRANS000648,2024-03-03,CUST0126,PROD030,2.0
TRANS000649,2024-03-18,CUST0994,PROD020,3.0
TRANS000650,2024-02-26,CUST0217,PROD038,4.0
TRANS000651,2024-02-23,CUST0306,PROD028,2.0
TRANS000652,2024-02-04,CUST0797,PROD025,1.0
TRANS000653,2024-01-28,CUST0185,PROD032,4.0
TRANS000654,2024-03-06,CUST0039,PROD010,2.0
TRANS000655,2024-01-15,CUST0223,PROD042,4.0
TRANS000656,2024-02-14,CUST0184,PROD040,2.0
TRANS000657,2024-02-25,CUST0495,PROD033,4.0
TRANS000658,2024-01-15,CUST0427,PROD013,4.0
TRANS000659,2024-02-06,CUST0178,PROD041,2.0
TRANS000660,2024-03-27,CUST0919,PROD042,1.0
TRANS000661,2024-03-27,CUST0428,PROD047,1.0
TRANS000662,2024-03-16,CUST0294,PROD037,4.0
TRANS000663,2024-03-03,CUST0852,PROD016,4.0
TRANS000664,2024-03-08,CUST0151,PROD045,1.0
TRANS000665,2024-03-26,CUST0384,PROD022,1.0
TRANS000666,2024-02-09,CUST0638,PROD020,3.0
TRANS000667,2024-01-06,CUST0813,PROD050,1.0
TRANS000668,2024-01-29,CUST0308,PROD043,4.0
TRANS000669,,CUST0336,PROD027,2.0
TRANS000670,2024-03-17,CUST0946,PROD041,1.0
TRANS000671,2024-01-08,CUST0746,PROD016,3.0
TRANS000672,2024-01-01,CUST0892,PROD034,3.0
TRANS000673,2024-01-27,CUST0375,PROD032,3.0
TRANS000674,2024-02-08,CUST0008,PROD026,2.0
TRANS000675,2024-01-28,CUST0341,PROD025,1.0
TRANS000676,2024-01-18,CUST0129,PROD002,1.0
TRANS000677,2024-02-02,CUST0776,PROD012,1.0
TRANS000678,2024-02-07,CUST0669,PROD040,2.0
TRANS000679,2024-02-11,CUST0352,PROD009,2.0
TRANS000680,2024-01-16,CUST0358,PROD012,4.0
TRANS000681,2024-01-01,CUST0517,PROD026,3.0
TRANS000682,2024-03-04,CUST0495,PROD009,3.0
TRANS000683,2024-02-25,CUST0086,PROD010,1.0
TRANS000684,2024-01-23,CUST0175,PROD032,2.0
TRANS000685,2024-01-17,CUST0802,PROD034,2.0
TRANS000686,2024-02-18,CUST0193,PROD048,1.0
TRANS000687,2024-03-09,CUST0311,PROD020,1.0
TRANS000688,2024-03-31,CUST0119,PROD039,4.0
TRANS000689,2024-01-30,CUST0218,PROD002,3.0
TRANS000690,2024-03-05,CUST0427,PROD001,3.0
TRANS000691,2024-03-12,CUST0970,PROD036,3.0
TRANS000692,2024-03-26,CUST0414,PROD024,4.0
TRANS000693,2024-02-15,CUST0114,PROD027,1.0
TRANS000694,2024-01-10,CUST0978,PROD002,1.0
TRANS000695,2024-02-20,CUST0145,PROD031,3.0
TRANS000696,2024-01-06,CUST0538,PROD014,3.0
TRANS000697,2024-02-25,CUST0648,PROD002,4.0
TRANS000698,2024-01-03,CUST0303,PROD029,2.0
TRANS000699,2024-02-28,CUST0744,PROD015,2.0
TRANS000700,2024-01-10,CUST0881,PROD012,3.0
TRANS000701,2024-02-10,CUST0588,PROD037,4.0
TRANS000702,2024-03-14,CUST0987,PROD028,3.0
TRANS000703,2024-02-24,CUST0840,PROD020,2.0
TRANS000704,2024-03-14,CUST0345,PROD039,3.0
TRANS000705,2024-02-21,CUST0814,PROD024,2.0
TRANS000706,2024-03-31,CUST0964,PROD021,2.0
TRANS000707,2024-03-22,CUST0801,PROD010,2.0
TRANS000708,2024-02-23,CUST0001,PROD046,1.0
TRANS000709,2024-02-07,CUST0147,PROD014,1.0
TRANS000710,2024-01-15,CUST0287,PROD037,3.0
TRANS000711,2024-02-21,CUST0976,PROD018,2.0
TRANS000712,2024-01-03,CUST0654,PROD024,1.0
TRANS000713,2024-02-11,CUST0053,PROD014,3.0
TRANS000714,2024-01-22,CUST0304,PROD034,3.0
TRANS000715,2024-03-20,CUST0069,PROD012,3.0
TRANS000716,2024-02-28,CUST0361,PROD022,3.0
TRANS000717,2024-03-29,CUST0602,PROD006,3.0
TRANS000718,2024-02-16,CUST0958,PROD036,4.0
TRANS000719,2024-01-12,CUST0220,PROD045,2.0
TRANS000720,2024-02-25,CUST0962,PROD036,3.0
TRANS000721,2024-01-14,CUST0704,PROD022,4.0
TRANS000722,2024-02-01,CUST0966,PROD014,2.0
TRANS000723,2024-02-25,CUST0575,PROD016,1.0
TRANS000724,2024-03-16,CUST0585,PROD036,3.0
TRANS000725,2024-02-21,CUST0161,PROD025,4.0
TRANS000726,2024-03-08,CUST0681,PROD032,1.0
TRANS000727,2024-01-11,CUST0089,PROD033,4.0
TRANS000728,2024-02-20,CUST0688,PROD045,2.0
TRANS000729,2024-02-09,CUST0781,PROD036,2.0
TRANS000730,2024-02-13,CUST0585,PROD020,1.0
TRANS000731,2024-01-29,CUST0757,PROD018,4.0
TRANS000732,2024-02-12,CUST0589,PROD038,
TRANS000733,2024-01-22,CUST0159,PROD003,3.0
TRANS000734,2024-01-10,CUST0489,PROD023,1.0
TRANS000735,2024-03-06,CUST0971,PROD032,1.0
TRANS000736,2024-03-22,CUST0324,PROD045,1.0
TRANS000737,2024-01-15,CUST0610,PROD016,4.0
TRANS000738,2024-03-08,CUST0381,PROD005,3.0
TRANS000739,2024-03-06,CUST0102,PROD004,3.0
TRANS000740,2024-01-25,CUST0494,PROD021,3.0
TRANS000741,2024-02-14,CUST0644,PROD040,1.0
TRANS000742,2024-02-14,CUST0614,PROD014,3.0
TRANS000743,2024-03-23,CUST0019,PROD039,2.0
TRANS000744,2024-01-19,CUST0454,PROD031,1.0
TRANS000745,2024-01-31,CUST0482,PROD014,3.0
TRANS000746,2024-01-14,CUST0594,PROD006,4.0
TRANS000747,2024-01-19,CUST0397,PROD012,1.0
TRANS000748,2024-02-02,CUST0279,PROD016,2.0
TRANS000749,2024-01-26,CUST0851,PROD017,2.0
TRANS000750,2024-01-23,CUST0365,PROD045,4.0
TRANS000751,2024-03-18,CUST0331,PROD023,4.0
TRANS000752,2024-01-20,CUST0641,PROD014,1.0
TRANS000753,2024-03-24,CUST0344,PROD007,1.0
TRANS000754,2024-01-10,CUST0822,PROD046,2.0
TRANS000755,2024-01-23,CUST0455,PROD032,4.0
TRANS000756,2024-03-21,CUST0601,PROD015,1.0
TRANS000757,2024-03-04,CUST0725,PROD044,2.0
TRANS000758,2024-02-29,CUST0655,PROD017,4.0
TRANS000759,2024-03-13,CUST0065,PROD041,2.0
TRANS000760,2024-03-15,CUST0076,PROD047,3.0
TRANS000761,2024-02-27,CUST0711,PROD044,4.0
TRANS000762,2024-03-28,CUST0143,PROD034,1.0
TRANS000763,2024-03-13,CUST0917,PROD005,1.0
TRANS000764,2024-03-23,CUST0915,PROD045,3.0
TRANS000765,2024-03-22,CUST0828,PROD027,4.0
TRANS000766,2024-03-20,CUST0605,PROD023,2.0
TRANS000767,2024-02-11,CUST0473,PROD040,1.0
TRANS000768,2024-03-21,CUST0417,PROD014,3.0
TRANS000769,2024-02-10,CUST0305,PROD015,3.0
TRANS000770,2024-01-20,CUST0736,PROD043,4.0
TRANS000771,2024-02-26,CUST0497,PROD033,4.0
TRANS000772,2024-01-09,CUST0291,PROD031,1.0
TRANS000773,2024-03-01,CUST0940,PROD035,3.0
TRANS000774,2024-02-26,CUST0102,PROD017,2.0
TRANS000775,2024-03-21,CUST0986,PROD028,3.0
TRANS000776,2024-02-08,CUST0267,PROD019,2.0
TRANS000777,2024-02-05,CUST0867,PROD046,2.0
TRANS000778,2024-03-16,CUST0968,PROD023,1.0
TRANS000779,2024-01-08,CUST0622,PROD032,3.0
TRANS000780,2024-02-15,CUST0974,PROD040,2.0
TRANS000781,2024-03-05,CUST0842,PROD013,4.0
TRANS000782,,CUST0962,PROD020,2.0
TRANS000783,2024-02-09,CUST0942,PROD035,4.0
TRANS000784,2024-02-29,CUST0777,PROD005,4.0
TRANS000785,2024-02-27,CUST0003,PROD009,3.0
TRANS000786,2024-01-05,CUST0085,PROD029,4.0
TRANS000787,2024-01-08,CUST0794,PROD006,2.0
TRANS000788,2024-02-17,CUST0328,PROD025,4.0
TRANS000789,2024-02-06,CUST0816,PROD031,3.0
TRANS000790,2024-01-10,CUST0450,PROD022,1.0
TRANS000791,2024-03-23,CUST0454,PROD002,2.0
TRANS000792,2024-01-12,CUST0924,PROD045,2.0
TRANS000793,2024-03-19,CUST0629,PROD005,3.0
TRANS000794,2024-03-17,CUST0221,PROD027,3.0
TRANS000795,2024-03-05,CUST0154,PROD025,3.0
TRANS000796,2024-02-19,CUST0665,PROD008,3.0
TRANS000797,2024-02-29,CUST0012,PROD001,2.0
TRANS000798,2024-03-15,CUST0133,PROD020,1.0
TRANS000799,2024-03-11,CUST0994,PROD044,4.0
TRANS000800,2024-01-06,CUST0304,PROD023,4.0
TRANS000801,2024-02-27,CUST0293,PROD032,1.0
TRANS000802,2024-03-14,CUST0975,PROD011,1.0
TRANS000803,2024-03-24,CUST0300,PROD039,1.0
TRANS000804,2024-01-25,CUST0740,PROD047,3.0
TRANS000805,2024-02-11,CUST0783,PROD024,2.0
TRANS000806,2024-03-18,CUST0043,PROD011,2.0
TRANS000807,2024-03-01,CUST0944,PROD029,2.0
TRANS000808,2024-03-05,CUST0343,PROD026,3.0
TRANS000809,2024-01-20,CUST0326,PROD016,2.0
TRANS000810,2024-01-08,CUST0814,PROD035,3.0
TRANS000811,2024-02-27,CUST0498,PROD020,2.0
TRANS000812,2024-01-14,CUST0364,PROD046,1.0
TRANS000813,2024-02-13,CUST0891,PROD003,519.0
TRANS000814,2024-01-11,CUST0427,PROD001,4.0
TRANS000815,2024-03-05,CUST0021,PROD047,3.0
TRANS000816,2024-03-23,CUST0407,PROD001,2.0
TRANS000817,2024-01-23,CUST0619,PROD017,4.0
TRANS000818,2024-01-06,CUST0336,PROD002,1.0
TRANS000819,2024-02-01,CUST0815,PROD029,1.0
TRANS000820,2024-03-31,CUST0117,PROD020,1.0
TRANS000821,2024-02-26,CUST0124,PROD006,3.0
TRANS000822,2024-02-26,CUST0399,PROD008,3.0
TRANS000823,2024-03-08,CUST0793,PROD029,2.0
TRANS000824,2024-03-07,CUST0804,PROD048,1.0
TRANS000825,2024-03-19,CUST0715,PROD033,2.0
TRANS000826,2024-01-21,CUST0051,PROD003,2.0
TRANS000827,2024-02-16,CUST0783,PROD035,1.0
TRANS000828,2024-02-17,CUST0324,PROD005,2.0
TRANS000829,2024-02-06,CUST0789,PROD027,4.0
TRANS000830,2024-02-19,CUST0141,PROD044,3.0
TRANS000831,2024-02-22,CUST0470,PROD012,2.0
TRANS000832,2024-02-13,CUST0787,PROD020,1.0
TRANS000833,2024-03-27,CUST0802,PROD045,3.0
TRANS000834,2024-03-17,CUST0334,PROD020,3.0
TRANS000835,2024-01-07,CUST0893,PROD009,2.0
TRANS000836,2024-03-21,CUST0964,PROD039,4.0
TRANS000837,2024-03-23,CUST0373,PROD004,2.0
TRANS000838,2024-02-12,CUST0564,PROD019,4.0
TRANS000839,2024-01-09,CUST0494,PROD038,3.0
TRANS000840,2024-02-12,CUST0539,PROD027,2.0
TRANS000841,2024-01-13,CUST0669,PROD045,1.0
TRANS000842,2024-03-12,CUST0751,PROD043,2.0
TRANS000843,2024-03-27,CUST0156,PROD013,4.0
TRANS000844,2024-02-19,CUST0291,PROD013,4.0
TRANS000845,2024-02-06,CUST0648,PROD022,2.0
TRANS000846,2024-02-02,CUST0144,PROD028,4.0
TRANS000847,2024-03-25,CUST0106,PROD047,3.0
TRANS000848,2024-03-18,CUST0420,PROD045,2.0
TRANS000849,2024-01-20,CUST0670,PROD022,4.0
TRANS000850,2024-02-12,CUST0658,PROD043,2.0
TRANS000851,2024-01-11,CUST0002,PROD019,2.0
TRANS000852,2024-03-15,CUST0945,PROD008,1.0
TRANS000853,2024-03-25,CUST0589,PROD008,2.0
TRANS000854,2024-01-19,CUST0644,PROD042,1.0
TRANS000855,2024-02-14,CUST0090,PROD026,4.0
TRANS000856,2024-02-09,CUST0345,PROD048,1.0
TRANS000857,2024-03-24,CUST0350,PROD026,1.0
TRANS000858,2024-03-30,CUST0459,PROD023,1.0
TRANS000859,,CUST0263,PROD043,3.0
TRANS000860,2024-02-20,CUST0351,PROD013,1.0
TRANS000861,2024-01-17,CUST0108,PROD028,2.0
TRANS000862,2024-03-17,CUST0586,PROD009,1.0
TRANS000863,2024-03-31,CUST0039,PROD020,2.0
TRANS000864,2024-01-11,CUST0909,PROD019,1.0
TRANS000865,2024-02-09,CUST0159,PROD048,3.0
TRANS000866,2024-03-12,CUST0583,PROD039,4.0
TRANS000867,2024-02-18,CUST0959,PROD012,1.0
TRANS000868,2024-03-23,CUST0312,PROD015,1.0
TRANS000869,2024-02-12,CUST0241,PROD031,3.0
TRANS000870,2024-01-17,CUST0938,PROD014,1.0
TRANS000871,2024-03-26,CUST0445,PROD011,2.0
TRANS000872,2024-03-30,CUST0298,PROD026,1.0
TRANS000873,2024-03-28,CUST0952,PROD042,1.0
TRANS000874,2024-03-08,CUST0036,PROD027,4.0
TRANS000875,2024-01-12,CUST0084,PROD011,4.0
TRANS000876,2024-03-23,CUST0452,PROD038,1.0
TRANS000877,2024-03-26,CUST0886,PROD034,3.0
TRANS000878,2024-02-24,CUST0775,PROD043,4.0
TRANS000879,2024-03-06,CUST0822,PROD019,1.0
TRANS000880,2024-02-16,CUST0385,PROD006,4.0
TRANS000881,2024-01-03,CUST0172,PROD046,1.0
TRANS000882,2024-02-16,CUST0376,PROD038,4.0
TRANS000883,2024-02-09,CUST0685,PROD049,4.0
TRANS000884,2024-01-24,CUST0362,PROD042,2.0
TRANS000885,2024-01-28,CUST0559,PROD028,1.0
TRANS000886,2024-02-13,CUST0891,PROD001,1.0
TRANS000887,2024-03-03,CUST0141,PROD035,1.0
TRANS000888,2024-01-25,CUST0887,PROD040,1.0
TRANS000889,2024-01-29,CUST0918,PROD008,4.0
TRANS000890,2024-01-18,CUST0118,PROD047,2.0
TRANS000891,2024-01-20,CUST0277,PROD007,2.0
TRANS000892,2024-01-10,CUST0726,PROD011,3.0
TRANS000893,2024-02-07,CUST0220,PROD039,1.0
TRANS000894,2024-01-13,CUST0905,PROD004,3.0
TRANS000895,2024-03-05,CUST0026,PROD025,4.0
TRANS000896,2024-03-10,CUST0521,PROD012,3.0
TRANS000897,2024-03-08,CUST0783,PROD026,1.0
TRANS000898,2024-01-05,CUST0010,PROD038,2.0
TRANS000899,2024-03-25,CUST0984,PROD046,2.0
TRANS000900,2024-02-13,CUST0378,PROD012,1.0
TRANS000901,2024-03-20,CUST0633,PROD043,4.0
TRANS000902,2024-01-17,CUST0637,PROD037,1.0
TRANS000903,2024-03-17,CUST0682,PROD046,4.0
TRANS000904,2024-02-18,CUST0584,PROD024,2.0
TRANS000905,2024-01-20,CUST0152,PROD016,4.0
TRANS000906,2024-01-21,CUST0720,PROD013,1.0
TRANS000907,2024-01-24,CUST0049,PROD025,1.0
TRANS000908,2024-03-29,CUST0154,PROD004,1.0
TRANS000909,2024-03-20,CUST0859,PROD011,4.0
TRANS000910,2024-01-22,CUST0293,PROD032,4.0
TRANS000911,2024-02-26,CUST0580,PROD049,4.0
TRANS000912,2024-01-06,CUST0050,PROD007,2.0
TRANS000913,2024-02-22,CUST0664,PROD046,3.0
TRANS000914,2024-02-16,CUST0531,PROD011,3.0
TRANS000915,2024-03-27,CUST0612,PROD028,1.0
TRANS000916,2024-01-31,CUST0060,PROD041,2.0
TRANS000917,2024-02-26,CUST0167,PROD023,4.0
TRANS000918,2024-03-19,CUST0202,PROD045,1.0
TRANS000919,2024-02-06,CUST0857,PROD023,2.0
TRANS000920,2024-02-27,CUST0146,PROD050,1.0
TRANS000921,2024-01-30,CUST0915,PROD028,2.0
TRANS000922,2024-03-09,CUST0676,PROD043,
TRANS000923,2024-01-31,CUST0970,PROD047,3.0
TRANS000924,2024-02-09,CUST0993,PROD026,1.0
TRANS000925,2024-03-01,CUST0439,PROD025,4.0
TRANS000926,2024-01-25,CUST0242,PROD029,3.0
TRANS000927,2024-02-17,CUST0581,PROD019,3.0
TRANS000928,2024-03-27,CUST0687,PROD033,4.0
TRANS000929,2024-03-14,CUST0561,PROD036,2.0
TRANS000930,2024-02-26,CUST0483,PROD014,4.0
TRANS000931,2024-02-29,CUST0108,PROD014,1.0
TRANS000932,2024-02-06,CUST0226,PROD035,4.0
TRANS000933,2024-02-18,CUST0673,PROD030,2.0
TRANS000934,2024-03-05,CUST0631,PROD028,4.0
TRANS000935,2024-03-08,CUST0661,PROD017,2.0
TRANS000936,2024-02-23,CUST0977,PROD003,2.0
TRANS000937,2024-01-21,CUST0662,PROD016,1.0
TRANS000938,2024-01-26,CUST0432,PROD046,4.0
TRANS000939,2024-03-18,CUST0805,PROD030,4.0
TRANS000940,2024-01-18,CUST0655,PROD029,1.0
TRANS000941,2024-02-02,CUST0419,PROD045,2.0
TRANS000942,2024-01-07,CUST0988,PROD015,4.0
TRANS000943,2024-03-23,CUST0455,PROD046,1.0
TRANS000944,2024-03-02,CUST0160,PROD025,2.0
TRANS000945,2024-02-17,CUST0523,PROD038,1.0
TRANS000946,2024-03-11,CUST0650,PROD042,4.0
TRANS000947,2024-01-14,CUST0969,PROD047,1.0
TRANS000948,2024-03-07,CUST0590,PROD038,3.0
TRANS000949,2024-01-16,CUST0077,PROD023,960.0
TRANS000950,2024-02-06,CUST0509,PROD025,3.0
TRANS000951,2024-01-11,CUST0441,PROD042,3.0
TRANS000952,2024-01-21,CUST0254,PROD007,2.0
TRANS000953,2024-02-04,CUST0921,PROD022,2.0
TRANS000954,2024-02-27,CUST0770,PROD017,1.0
TRANS000955,2024-03-06,CUST0320,PROD018,2.0
TRANS000956,2024-01-19,CUST0803,PROD049,3.0
TRANS000957,2024-02-25,CUST0263,PROD041,3.0
TRANS000958,2024-01-12,CUST0597,PROD010,4.0
TRANS000959,2024-01-29,CUST0658,PROD010,2.0
TRANS000960,2024-02-27,CUST0835,PROD007,3.0
TRANS000961,2024-02-14,CUST0554,PROD048,
TRANS000962,2024-01-04,CUST0374,PROD050,4.0
TRANS000963,2024-02-23,CUST0637,PROD038,1.0
TRANS000964,2024-01-07,CUST0167,PROD027,3.0
